 zip_pick | zip_drop | distance_meters | distance_miles 
 98364    | 98498    |         1672428 |      1045.2676
 98364    | 98447    |         1672428 |      1045.2676
 98364    | 98446    |         1672428 |      1045.2676
 98392    | 98447    |         1671498 |       1044.686
 98392    | 98496    |         1671498 |       1044.686
 98388    | 98392    |         1671498 |       1044.686
 98392    | 98448    |         1671498 |       1044.686
 98392    | 98439    |         1671498 |       1044.686
 98392    | 98498    |         1671498 |       1044.686
 98392    | 98499    |         1671498 |       1044.686
 98392    | 98444    |         1671498 |       1044.686
 98392    | 98445    |         1671498 |       1044.686
 98392    | 98446    |         1671498 |       1044.686
 98499    | 98546    |         1663608 |      1039.7548
 98444    | 98546    |         1663608 |      1039.7548
 98446    | 98546    |         1663608 |      1039.7548
 98388    | 98546    |         1663608 |      1039.7548
 98439    | 98546    |         1663608 |      1039.7548
 98496    | 98546    |         1663608 |      1039.7548
 98448    | 98546    |         1663608 |      1039.7548
 98445    | 98546    |         1663608 |      1039.7548
 98447    | 98546    |         1663608 |      1039.7548
 98498    | 98546    |         1663608 |      1039.7548
 98388    | 98588    |         1663103 |      1039.4392
 98444    | 98588    |         1663103 |      1039.4392
 98445    | 98588    |         1663103 |      1039.4392
 98446    | 98588    |         1663103 |      1039.4392
 98447    | 98588    |         1663103 |      1039.4392
 98448    | 98588    |         1663103 |      1039.4392
 98439    | 98588    |         1663103 |      1039.4392
 98496    | 98588    |         1663103 |      1039.4392
 98498    | 98588    |         1663103 |      1039.4392
 98499    | 98588    |         1663103 |      1039.4392
 98380    | 98448    |         1662524 |      1039.0775
 98380    | 98439    |         1662524 |      1039.0775
 98380    | 98496    |         1662524 |      1039.0775
 98380    | 98445    |         1662524 |      1039.0775
 98380    | 98446    |         1662524 |      1039.0775
 98380    | 98447    |         1662524 |      1039.0775
 98380    | 98498    |         1662524 |      1039.0775
 98380    | 98444    |         1662524 |      1039.0775
 98380    | 98499    |         1662524 |      1039.0775
 98380    | 98388    |         1662524 |      1039.0775
 98370    | 98498    |         1662512 |      1039.0697
 98370    | 98448    |         1662512 |      1039.0697
 98370    | 98388    |         1662512 |      1039.0697
 98370    | 98444    |         1662512 |      1039.0697
 98370    | 98499    |         1662512 |      1039.0697
 98370    | 98439    |         1662512 |      1039.0697
 98370    | 98496    |         1662512 |      1039.0697
 98370    | 98445    |         1662512 |      1039.0697
 98370    | 98446    |         1662512 |      1039.0697
 98370    | 98447    |         1662512 |      1039.0697
 98388    | 98592    |         1661994 |      1038.7462
 98444    | 98592    |         1661994 |      1038.7462
 98447    | 98592    |         1661994 |      1038.7462
 98496    | 98592    |         1661994 |      1038.7462
 98499    | 98592    |         1661994 |      1038.7462
 98498    | 98592    |         1661994 |      1038.7462
 98439    | 98592    |         1661994 |      1038.7462
 98448    | 98592    |         1661994 |      1038.7462
 98445    | 98592    |         1661994 |      1038.7462
 98446    | 98592    |         1661994 |      1038.7462
 98009    | 99363    |         1661832 |       1038.645
 98004    | 99363    |         1661832 |       1038.645
 98015    | 99363    |         1661832 |       1038.645
 98005    | 99363    |         1661832 |       1038.645
 98006    | 99363    |         1661832 |       1038.645
 98007    | 99363    |         1661832 |       1038.645
 98008    | 99363    |         1661832 |       1038.645
 98015    | 99361    |         1661160 |       1038.225
 98004    | 99361    |         1661160 |       1038.225
 98005    | 99361    |         1661160 |       1038.225
 98006    | 99361    |         1661160 |       1038.225
 98007    | 99361    |         1661160 |       1038.225
 98008    | 99361    |         1661160 |       1038.225
 98009    | 99361    |         1661160 |       1038.225
 98345    | 98496    |         1658166 |      1036.3539
 98345    | 98444    |         1658166 |      1036.3539
 98345    | 98439    |         1658166 |      1036.3539
 98345    | 98446    |         1658166 |      1036.3539
 98345    | 98445    |         1658166 |      1036.3539
 98345    | 98448    |         1658166 |      1036.3539
 98345    | 98499    |         1658166 |      1036.3539
 98345    | 98498    |         1658166 |      1036.3539
 98345    | 98447    |         1658166 |      1036.3539
 98345    | 98388    |         1658166 |      1036.3539
 98496    | 98528    |         1658080 |      1036.2998
 98447    | 98528    |         1658080 |      1036.2998
 98445    | 98528    |         1658080 |      1036.2998
 98499    | 98528    |         1658080 |      1036.2998
 98498    | 98528    |         1658080 |      1036.2998
 98388    | 98528    |         1658080 |      1036.2998
 98439    | 98528    |         1658080 |      1036.2998
 98448    | 98528    |         1658080 |      1036.2998
 98446    | 98528    |         1658080 |      1036.2998
 98444    | 98528    |         1658080 |      1036.2998
 98383    | 98447    |         1656091 |      1035.0565
 98383    | 98446    |         1656091 |      1035.0565
 98383    | 98445    |         1656091 |      1035.0565
 98383    | 98499    |         1656091 |      1035.0565
 98383    | 98444    |         1656091 |      1035.0565
 98315    | 98448    |         1656091 |      1035.0565
 98383    | 98448    |         1656091 |      1035.0565
 98315    | 98498    |         1656091 |      1035.0565
 98315    | 98499    |         1656091 |      1035.0565
 98315    | 98388    |         1656091 |      1035.0565
 98315    | 98447    |         1656091 |      1035.0565
 98315    | 98496    |         1656091 |      1035.0565
 98383    | 98496    |         1656091 |      1035.0565
 98383    | 98388    |         1656091 |      1035.0565
 98315    | 98439    |         1656091 |      1035.0565
 98315    | 98445    |         1656091 |      1035.0565
 98315    | 98444    |         1656091 |      1035.0565
 98315    | 98446    |         1656091 |      1035.0565
 98383    | 98439    |         1656091 |      1035.0565
 98383    | 98498    |         1656091 |      1035.0565
 98311    | 98447    |         1654661 |      1034.1631
 98311    | 98499    |         1654661 |      1034.1631
 98311    | 98498    |         1654661 |      1034.1631
 98311    | 98446    |         1654661 |      1034.1631
 98311    | 98445    |         1654661 |      1034.1631
 98311    | 98496    |         1654661 |      1034.1631
 98311    | 98444    |         1654661 |      1034.1631
 98311    | 98439    |         1654661 |      1034.1631
 98311    | 98448    |         1654661 |      1034.1631
 98311    | 98388    |         1654661 |      1034.1631
 98353    | 98388    |         1651252 |      1032.0322
 98353    | 98445    |         1651252 |      1032.0322
 98353    | 98444    |         1651252 |      1032.0322
 98353    | 98499    |         1651252 |      1032.0322
 98353    | 98448    |         1651252 |      1032.0322
 98353    | 98498    |         1651252 |      1032.0322
 98353    | 98439    |         1651252 |      1032.0322
 98353    | 98447    |         1651252 |      1032.0322
 98353    | 98446    |         1651252 |      1032.0322
 98353    | 98496    |         1651252 |      1032.0322
 98444    | 98584    |         1649543 |      1030.9645
 98388    | 98584    |         1649543 |      1030.9645
 98496    | 98584    |         1649543 |      1030.9645
 98447    | 98584    |         1649543 |      1030.9645
 98498    | 98584    |         1649543 |      1030.9645
 98448    | 98584    |         1649543 |      1030.9645
 98499    | 98584    |         1649543 |      1030.9645
 98439    | 98584    |         1649543 |      1030.9645
 98446    | 98584    |         1649543 |      1030.9645
 98445    | 98584    |         1649543 |      1030.9645
 98393    | 98498    |         1643548 |      1027.2173
 98393    | 98444    |         1643548 |      1027.2173
 98393    | 98446    |         1643548 |      1027.2173
 98393    | 98499    |         1643548 |      1027.2173
 98393    | 98445    |         1643548 |      1027.2173
 98393    | 98448    |         1643548 |      1027.2173
 98393    | 98496    |         1643548 |      1027.2173
 98393    | 98447    |         1643548 |      1027.2173
 98393    | 98439    |         1643548 |      1027.2173
 98388    | 98393    |         1643548 |      1027.2173
 98310    | 98388    |         1640645 |      1025.4028
 98310    | 98439    |         1640645 |      1025.4028
 98310    | 98444    |         1640645 |      1025.4028
 98310    | 98499    |         1640645 |      1025.4028
 98310    | 98498    |         1640645 |      1025.4028
 98310    | 98446    |         1640645 |      1025.4028
 98310    | 98445    |         1640645 |      1025.4028
 98310    | 98496    |         1640645 |      1025.4028
 98310    | 98448    |         1640645 |      1025.4028
 98310    | 98447    |         1640645 |      1025.4028
 98351    | 98445    |         1640278 |      1025.1735
 98351    | 98498    |         1640278 |      1025.1735
 98351    | 98496    |         1640278 |      1025.1735
 98351    | 98446    |         1640278 |      1025.1735
 98351    | 98439    |         1640278 |      1025.1735
 98351    | 98388    |         1640278 |      1025.1735
 98351    | 98448    |         1640278 |      1025.1735
 98351    | 98447    |         1640278 |      1025.1735
 98351    | 98444    |         1640278 |      1025.1735
 98351    | 98499    |         1640278 |      1025.1735
 98498    | 98524    |         1639931 |      1024.9572
 98446    | 98524    |         1639931 |      1024.9572
 98496    | 98524    |         1639931 |      1024.9572
 98445    | 98524    |         1639931 |      1024.9572
 98447    | 98524    |         1639931 |      1024.9572
 98444    | 98524    |         1639931 |      1024.9572
 98439    | 98524    |         1639931 |      1024.9572
 98499    | 98524    |         1639931 |      1024.9572
 98448    | 98524    |         1639931 |      1024.9572
 98388    | 98524    |         1639931 |      1024.9572
 98337    | 98448    |         1639238 |      1024.5239
 98337    | 98445    |         1639238 |      1024.5239
 98337    | 98446    |         1639238 |      1024.5239
 98337    | 98447    |         1639238 |      1024.5239
 98337    | 98388    |         1639238 |      1024.5239
 98337    | 98498    |         1639238 |      1024.5239
 98312    | 98446    |         1639238 |      1024.5239
